"indicator","Western Gulf Shelf Bottom Temperature Anomaly","Central Gulf Shelf Bottom Temperature Anomaly","West Florida Shelf Bottom Temperature Anomaly"
"unit","deg C","deg C","deg C"
"extent","West","Central","West Florida Shelf"
"Jun-1993"," 0.17502521734"," 0.683244634120"," 0.35673628590"
"Jun-1993"," 0.16626984707"," 0.649989266400"," 0.31463192506"
"Jun-1993"," 0.14947523805"," 0.612925636337"," 0.27222680761"
"Jun-1993"," 0.12139015731"," 0.573505016792"," 0.23284680107"
"Jun-1993"," 0.09367822428"," 0.520575181258"," 0.17510081368"
"Jun-1993"," 0.08196270461"," 0.472580158392"," 0.12587544616"
"Jun-1993"," 0.10602363931"," 0.485609098374"," 0.11113689270"
"Jun-1993"," 0.14325037998"," 0.527682830976"," 0.10761173270"
"Jun-1993"," 0.21789565021"," 0.547863127348"," 0.11178114768"
"Jun-1993"," 0.31469648218"," 0.551455281030"," 0.11370169465"
"Jun-1993"," 0.28518535472"," 0.530941247233"," 0.10420621583"
"Jun-1993"," 0.23669964128"," 0.485529021287"," 0.08565603529"
"Jun-1993"," 0.18882475695"," 0.429133862239"," 0.07506402510"
"Jun-1993"," 0.15834896924"," 0.397587841906"," 0.09327222922"
"Jun-1993"," 0.14809921416"," 0.394768668367"," 0.12209793640"
"Jun-1993"," 0.14728357935"," 0.383676375330"," 0.14817265494"
"Jun-1993"," 0.13978507937"," 0.365102843121"," 0.15996388665"
"Jun-1993"," 0.13683327406"," 0.320461669997"," 0.16532157349"
"Jun-1993"," 0.13111356720"," 0.278516632713"," 0.18097300823"
"Jun-1993"," 0.10477498795"," 0.237443988044"," 0.20308517180"
"Jul-1993"," 0.06961278378"," 0.201239135004"," 0.21268744162"
"Jul-1993"," 0.03780932618"," 0.184216163784"," 0.21070174622"
"Jul-1993"," 0.01350879093"," 0.214190422594"," 0.21498480103"
"Jul-1993"," 0.00228999495"," 0.256069744441"," 0.22199360528"
"Jul-1993"," 0.00081100498"," 0.283508518959"," 0.23113560843"
"Jul-1993"," 0.02836377449"," 0.301916363717"," 0.23103739960"
"Jul-1993"," 0.05735969610"," 0.286174190690"," 0.23357958351"
"Jul-1993"," 0.04585586600"," 0.273901755363"," 0.24563783501"
"Jul-1993"," 0.02802254293"," 0.292206581695"," 0.25301262886"
"Jul-1993"," 0.02471886735"," 0.308928579950"," 0.26224599200"
"Jul-1993"," 0.01371914544"," 0.302966629426"," 0.27714316773"
"Jul-1993"," 0.00644218105"," 0.306005952783"," 0.28448228002"
"Jul-1993","-0.00473351771"," 0.301891868086"," 0.28767679376"
"Jul-1993","-0.01497259236"," 0.316481378694"," 0.29342849966"
"Jul-1993","-0.01317298074"," 0.326781480547"," 0.28771928187"
"Jul-1993","-0.00702634850"," 0.308814805828"," 0.28089708707"
"Jul-1993","-0.01147570937"," 0.291061131187"," 0.29129267961"
"Jul-1993","-0.00973897047"," 0.286461237205"," 0.30877824771"
"Jul-1993","-0.00417162669"," 0.295041360318"," 0.33201302737"
"Jul-1993","-0.00652165622"," 0.311883971578"," 0.34959528234"
"Jul-1993","-0.01495064741"," 0.319990781908"," 0.36835705787"
"Jul-1993","-0.01933488265"," 0.352245310381"," 0.39409039187"
"Jul-1993","-0.01183609062"," 0.371546561772"," 0.41143619312"
"Jul-1993","-0.00447948189"," 0.365927923108"," 0.43052891084"
"Jul-1993","-0.00214768420"," 0.392158515921"," 0.45835904347"
"Jul-1993"," 0.01307831933"," 0.450414348156"," 0.47735067755"
